flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
146,Jet Airways,Lucknow,Jaipur,Thursday,08:25,10:55,02-11-2018,29-03-2019
953,Jet Airways,Mumbai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:00,28-10-2018,30-03-2019
910,Jet Airways,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:25,,28-10-2018,30-03-2019
152,Jet Airways,Thiruvananthapuram,Bengaluru,Saturday,08:55,,28-10-2018,28-10-2018
815,Jet Airways,Delhi,Bengaluru,Sunday,11:35,,17-12-2018,17-12-2018
823,Jet Airways,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,17:55,28-10-2018,30-03-2019
3514,Jet Airways,Lucknow,Bengaluru,"Monday,Wednesday,Saturday",13:55,,28-10-2018,14-02-2019
899,Jet Airways,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25,,28-10-2018,30-03-2019
443,Jet Airways,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,,28-10-2018,30-03-2019
397,Jet Airways,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:20,10:15,28-10-2018,30-03-2019
931,Jet Airways,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,21:10,28-10-2018,30-03-2019
872,Jet Airways,Chennai,Bengaluru,Saturday,03:00,,28-10-2018,28-10-2018
874,Jet Airways,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,19:15,28-10-2018,30-03-2019
876,Jet Airways,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,,28-10-2018,14-03-2019
870,Jet Airways,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:45,,28-10-2018,14-03-2019
868,Jet Airways,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,,28-10-2018,30-03-2019
884,Jet Airways,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",22:50,,28-10-2018,29-03-2019
742,Jet Airways,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:25,28-10-2018,14-03-2019
873,Jet Airways,Mangalore,Bengaluru,Monday,15:20,16:35,30-10-2018,12-03-2019
400,Jet Airways,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,,15-03-2019,30-03-2019
791,Jet Airways,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:55,28-10-2018,30-03-2019
707,Jet Airways,Ahmedabad,Indore,"Wednesday,Friday,Saturday",19:10,20:25,28-10-2018,30-03-2019
3552,Jet Airways,Allahabad,Indore,"Sunday,Tuesday,Friday",11:25,13:25,29-10-2018,30-03-2019
3569,Jet Airways,Udaipur,Indore,"Monday,Wednesday,Thursday,Saturday",11:25,,17-03-2019,29-03-2019
950,Jet Airways,Chennai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,14:20,28-10-2018,30-03-2019
985,Jet Airways,Delhi,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:25,20:05,28-10-2018,30-03-2019
133,Jet Airways,Jaipur,Vadodara,"Monday,Wednesday,Thursday,Saturday",11:00,12:45,28-10-2018,15-03-2019
320,Jet Airways,Bengaluru,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,,28-10-2018,29-03-2019
137,Jet Airways,Indore,Vadodara,"Monday,Wednesday,Thursday,Saturday",14:40,16:15,28-10-2018,15-03-2019
991,Jet Airways,Delhi,Silchar,"Sunday,Tuesday,Thursday",11:30,14:25,29-10-2018,29-03-2019
605,Jet Airways,Guwahati,Silchar,"Monday,Wednesday,Friday",14:10,14:55,30-10-2018,30-03-2019
3553,Jet Airways,Nagpur,Allahabad,"Sunday,Tuesday,Friday",08:55,11:00,29-10-2018,30-03-2019
3555,Jet Airways,Lucknow,Allahabad,"Monday,Wednesday,Saturday",08:25,09:35,28-10-2018,28-03-2019
3557,Jet Airways,Patna,Allahabad,"Monday,Wednesday,Saturday",11:50,13:20,28-10-2018,28-03-2019
3551,Jet Airways,Indore,Allahabad,"Sunday,Tuesday,Friday",13:55,15:50,29-10-2018,30-03-2019
377,Jet Airways,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:35,08:25,28-10-2018,30-03-2019
183,Jet Airways,Pune,Raipur,Saturday,00:10,,28-10-2018,28-10-2018
3524,Jet Airways,Lucknow,Chandigarh,Thursday,15:30,,02-11-2018,29-03-2019
885,Jet Airways,Jaipur,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:10,14:40,29-10-2018,30-03-2019
369,Jet Airways,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:50,28-10-2018,30-03-2019
363,Jet Airways,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,,28-10-2018,30-03-2019
796,Jet Airways,Lucknow,Pune,"Monday,Wednesday,Thursday",03:10,,11-12-2018,29-03-2019
3540,Jet Airways,Patna,Pune,"Monday,Wednesday,Thursday",03:00,05:20,30-10-2018,30-11-2018
934,Jet Airways,Indore,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:20,15:40,28-10-2018,29-03-2019
184,Jet Airways,Raipur,Pune,"Sunday,Tuesday,Friday,Saturday",11:00,05:25,28-10-2018,30-03-2019
3506,Jet Airways,Guwahati,Pune,"Thursday,Friday,Saturday",21:45,,28-10-2018,30-03-2019
181,Jet Airways,Delhi,Udaipur,Saturday,05:00,,28-10-2018,28-10-2018
837,Jet Airways,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,13:55,28-10-2018,30-03-2019
167,Jet Airways,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:45,28-10-2018,14-12-2018
3567,Jet Airways,Rajkot,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,,28-10-2018,30-03-2019
973,Jet Airways,Mumbai,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:40,15-12-2018,31-01-2019
171,Jet Airways,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:05,28-10-2018,30-03-2019
194,Jet Airways,Ahmedabad,Guwahati,"Monday,Tuesday,Wednesday,Thursday",02:00,05:35,30-10-2018,29-03-2019
3505,Jet Airways,Pune,Guwahati,Saturday,02:30,,28-10-2018,28-10-2018
832,Jet Airways,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,18:45,28-10-2018,30-03-2019
845,Jet Airways,Delhi,Chennai,"Monday,Tuesday",17:35,,30-10-2018,27-03-2019
829,Jet Airways,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,,28-10-2018,30-03-2019
871,Jet Airways,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,10:10,28-10-2018,30-03-2019
875,Jet Airways,Bengaluru,Chennai,Monday,18:00,,30-10-2018,12-03-2019
869,Jet Airways,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,21:00,28-10-2018,30-03-2019
867,Jet Airways,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,,28-10-2018,30-03-2019
978,Jet Airways,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,,28-10-2018,30-03-2019
751,Jet Airways,Tiruchirappalli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,14:10,28-10-2018,30-03-2019
881,Jet Airways,Delhi,Aizwal,"Monday,Wednesday,Friday,Saturday",11:30,14:25,28-10-2018,30-03-2019
962,Jet Airways,Hyderabad,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:35,13:55,28-10-2018,30-03-2019
993,Jet Airways,Delhi,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:55,,28-10-2018,30-03-2019
420,Jet Airways,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:15,28-10-2018,30-03-2019
941,Jet Airways,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:20,06:25,28-10-2018,30-03-2019
977,Jet Airways,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:05,,28-10-2018,30-03-2019
927,Jet Airways,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,19:15,28-10-2018,30-03-2019
748,Jet Airways,Chennai,Tiruchirappalli,Monday,11:15,,30-10-2018,26-03-2019
1446,Jet Airways,Mumbai,Goa,Friday,02:20,03:30,15-12-2018,15-12-2018
479,Jet Airways,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:10,,29-10-2018,30-03-2019
997,Jet Airways,Mumbai,Goa,Saturday,15:15,,28-10-2018,24-03-2019
963,Jet Airways,Delhi,Kolkata,Monday,02:35,,06-11-2018,26-03-2019
903,Jet Airways,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:20,09:30,28-10-2018,30-03-2019
907,Jet Airways,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:45,15:15,28-10-2018,14-12-2018
901,Jet Airways,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,,28-10-2018,30-03-2019
623,Jet Airways,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:05,28-10-2018,30-03-2019
621,Jet Airways,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,,28-10-2018,30-11-2018
9820,Jet Airways,Imphal,Kolkata,Friday,11:55,13:15,03-11-2018,30-03-2019
156,Jet Airways,Indore,Kolkata,"Monday,Wednesday,Friday,Saturday",14:30,17:25,28-10-2018,30-03-2019
9817,Jet Airways,Delhi,Srinagar,"Sunday,Wednesday,Thursday,Saturday",10:40,12:20,28-10-2018,29-03-2019
601,Jet Airways,Delhi,Srinagar,"Monday,Tuesday,Friday",10:40,12:20,30-10-2018,30-03-2019
848,Jet Airways,Delhi,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,,28-10-2018,30-03-2019
725,Jet Airways,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,14:55,28-10-2018,14-03-2019
958,Jetlite,Indore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,19:05,28-10-2018,30-03-2019
392,Jetlite,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:45,22:15,28-10-2018,30-03-2019
856,Jetlite,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:50,17:00,28-10-2018,30-03-2019
685,Jetlite,Ahmedabad,Delhi,Saturday,05:35,,28-10-2018,28-10-2018
816,Jetlite,Bengaluru,Delhi,Monday,17:45,,30-10-2018,26-03-2019
792,Jetlite,Indore,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:55,07:30,28-10-2018,30-03-2019
366,Jetlite,Pune,Delhi,Friday,10:45,13:05,03-11-2018,30-03-2019
971,Jetlite,Mumbai,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15,14:00,28-10-2018,30-03-2019
694,Jetlite,Aurangabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:30,07:25,31-03-2019,25-04-2019
972,Jetlite,Bagdogra,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,18:05,28-10-2018,30-03-2019
698,Jetlite,Jaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,,15-12-2018,30-03-2019
344,Jetlite,Vadodara,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:30,23:35,28-10-2018,30-03-2019
968,Jetlite,Raipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,23:05,28-10-2018,30-03-2019
419,Jetlite,Coimbatore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:10,28-10-2018,30-03-2019
481,Jetlite,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:05,12:00,28-10-2018,30-03-2019
955,Jetlite,Hyderabad,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,12:15,28-10-2018,30-03-2019
343,Jetlite,Mumbai,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:50,21:00,28-10-2018,30-03-2019
967,Jetlite,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:25,28-10-2018,30-03-2019
686,Jetlite,Indore,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:30,,28-10-2018,30-03-2019
897,Jetlite,Mumbai,Bhopal,Saturday,05:35,,28-10-2018,28-10-2018
6361,TestIndigo,Thiruvananthapuram,Hyderabad,Saturday,09:30,11:15,28-10-2018,24-03-2019
6913,TestIndigo,Varanasi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,20:20,28-10-2018,30-03-2019
342,TestIndigo,Bhubaneswar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,11:35,28-10-2018,30-03-2019
265,TestIndigo,Bhubaneswar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,21:00,28-10-2018,30-03-2019
7248,TestIndigo,Calicut,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,,25-11-2018,30-03-2019
7137,TestIndigo,Nagpur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,09:05,28-10-2018,30-03-2019
7104,TestIndigo,Nagpur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40,,28-10-2018,30-03-2019
7153,TestIndigo,Madurai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,10:45,28-10-2018,30-03-2019
7157,TestIndigo,Madurai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,,28-10-2018,30-03-2019
6644,TestIndigo,Kochi,Hyderabad,Saturday,03:15,04:50,28-10-2018,24-03-2019
6468,TestIndigo,Kochi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:15,28-10-2018,30-03-2019
263,TestIndigo,Kochi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,,28-10-2018,30-03-2019
254,TestIndigo,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05,,28-10-2018,30-03-2019
234,TestIndigo,Mumbai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,,28-10-2018,30-03-2019
7992,TestIndigo,Kolhapur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,,28-10-2018,30-03-2019
883,TestIndigo,Visakhapatnam,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,21:30,28-10-2018,30-03-2019
107,TestIndigo,Amritsar,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:40,14:25,28-10-2018,30-03-2019
7154,TestIndigo,Rajahmundry,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:00,28-10-2018,30-03-2019
7122,TestIndigo,Rajahmundry,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:05,28-10-2018,30-03-2019
7242,TestIndigo,Rajahmundry,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,,25-11-2018,30-03-2019
7156,TestIndigo,Rajahmundry,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,18:10,28-10-2018,30-03-2019
7126,TestIndigo,Rajahmundry,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,,28-10-2018,30-03-2019
296,TestIndigo,Port Blair,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,15:40,28-10-2018,30-03-2019
6645,TestIndigo,Ahmedabad,Hyderabad,Monday,20:50,22:40,30-10-2018,26-03-2019
6151,TestIndigo,Jaipur,Hyderabad,Saturday,06:10,,28-10-2018,28-10-2018
602,TestIndigo,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:15,,28-10-2018,29-03-2019
266,TestIndigo,Bengaluru,Hyderabad,Monday,06:15,,30-10-2018,26-03-2019
262,TestIndigo,Bengaluru,Hyderabad,Monday,12:05,13:15,30-10-2018,26-03-2019
855,TestIndigo,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,20:00,28-10-2018,30-03-2019
7202,TestIndigo,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,12:50,28-10-2018,30-03-2019
7209,TestIndigo,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,19:15,28-10-2018,30-03-2019
7206,TestIndigo,Vijayawada,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,,28-10-2018,30-03-2019
289,TestIndigo,Vadodara,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:20,08:45,28-10-2018,30-03-2019
6276,TestIndigo,Allahabad,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05,,30-04-2019,26-10-2019
299,TestIndigo,Raipur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,19:25,28-10-2018,30-03-2019
7108,TestIndigo,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:15,28-10-2018,30-03-2019
7115,TestIndigo,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,18:40,28-10-2018,30-03-2019
7117,TestIndigo,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:55,,28-10-2018,30-03-2019
269,TestIndigo,Chennai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,,28-10-2018,30-03-2019
3173,TestIndigo,Chennai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,18:00,28-10-2018,30-03-2019
969,TestIndigo,Surat,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,17:05,28-10-2018,30-03-2019
7246,TestIndigo,Bhopal,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,,25-11-2018,30-03-2019
259,TestIndigo,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:05,,28-10-2018,30-03-2019
726,TestIndigo,Kolkata,Hyderabad,"Wednesday,Friday,Saturday",18:50,,28-10-2018,30-03-2019
3248,TestIndigo,Kolkata,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:30,,28-10-2018,30-03-2019
7191,TestIndigo,Jabalpur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,,28-10-2018,30-03-2019
7192,TestIndigo,Jabalpur,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,,28-10-2018,30-03-2019
7102,TestIndigo,Mangalore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,,28-10-2018,30-03-2019
7142,TestIndigo,Mangalore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,,28-10-2018,30-03-2019
527,TestIndigo,Hyderabad,Thiruvananthapuram,Monday,12:45,14:50,30-10-2018,26-03-2019
945,TestIndigo,Delhi,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40,20:05,28-10-2018,30-03-2019
359,TestIndigo,Kochi,Thiruvananthapuram,"Sunday,Monday,Wednesday,Friday",00:50,01:35,29-10-2018,30-03-2019
7261,TestIndigo,Kochi,Thiruvananthapuram,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,07:05,30-11-2018,30-03-2019
7265,TestIndigo,Kochi,Thiruvananthapuram,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:25,30-11-2018,30-03-2019
7267,TestIndigo,Kochi,Thiruvananthapuram,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,16:10,30-11-2018,30-03-2019
846,TestIndigo,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,10:05,28-10-2018,30-03-2019
6966,TestIndigo,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,12:40,28-10-2018,30-03-2019
595,TestIndigo,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15,,28-10-2018,30-03-2019
6684,TestIndigo,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",19:30,,28-10-2018,30-03-2019
5062,TestIndigo,Thiruvananthapuram,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:45,16:05,28-10-2018,30-03-2019
243,TestIndigo,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,12:05,28-10-2018,30-11-2018
6635,TestIndigo,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:05,28-10-2018,30-03-2019
2127,TestIndigo,Bhubaneswar,Delhi,Saturday,01:30,04:05,28-10-2018,28-10-2018
2489,TestIndigo,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:15,07:45,28-10-2018,30-03-2019
2256,TestIndigo,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",09:35,12:20,28-10-2018,30-03-2019
2616,TestIndigo,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,19:00,28-10-2018,30-03-2019
2314,TestIndigo,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,21:00,28-10-2018,30-03-2019
2405,TestIndigo,Bhubaneswar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:50,00:30,28-10-2018,30-03-2019
6367,TestIndigo,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,10:45,01-12-2018,15-02-2019
202,TestIndigo,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",19:50,,28-10-2018,29-03-2019
2646,TestIndigo,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,,28-10-2018,30-03-2019
2894,TestIndigo,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:40,28-10-2018,30-03-2019
306,TestIndigo,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,16:30,28-10-2018,30-03-2019
6489,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",00:20,,28-10-2018,29-03-2019
154,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:00,04:15,28-10-2018,30-03-2019
3612,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,,28-10-2018,29-03-2019
5126,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:50,28-10-2018,30-03-2019
298,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,,28-10-2018,30-03-2019
5448,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,16:45,28-10-2018,30-03-2019
5097,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,17:30,28-10-2018,30-03-2019
841,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:15,28-10-2018,30-03-2019
248,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,,28-10-2018,30-03-2019
198,TestIndigo,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25,00:35,28-10-2018,30-03-2019
2726,TestIndigo,Visakhapatnam,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,11:40,28-10-2018,30-03-2019
2772,TestIndigo,Visakhapatnam,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:55,28-10-2018,30-03-2019
2525,TestIndigo,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:15,28-10-2018,30-03-2019
2895,TestIndigo,Amritsar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,01:00,28-10-2018,30-03-2019
2978,TestIndigo,Imphal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,17:15,28-10-2018,30-03-2019
249,TestIndigo,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,12:35,28-10-2018,30-11-2018
